Column1;page_number;position;result_type;title;link;result_id;publication_info_summary;snippet;cited_by_count;cited_by_link;cited_by_id;total_versions;all_versions_link;all_versions_id;file_format;file_title;file_link
4657;17;10;Pdf;Potential Energy to Improve Link Prediction With Relational Graph Neural Networks.;http://ceur-ws.org/Vol-3121/short2.pdf;edaOZW3XXaUJ;S Colombo, D Alivanistos, M Cochez - AAAI Spring Symposium: MAKE, 2022 - ceur-ws.org;… To investigate whether the potential energy is beneficial to link prediction with an R-GCN, we modify the decoder part of our architecture to incorporate the potential energy between the …;;{};{};5.0;https://scholar.google.com/scholar?cluster=11915917053947467385&hl=en&num=20&as_sdt=0,33&as_vis=1;11915917053947467385;PDF;ceur-ws.org;http://ceur-ws.org/Vol-3121/short2.pdf
4658;17;11;;Recurrence plot and convolutional neural networks for terrain classification using energy consumption of multi-legged robots;https://link.springer.com/chapter/10.1007/978-3-030-61659-5_1;QPSzW4jygjsJ;RH Falck, P ?ižek, S Basterrech - Recent Advances in Soft Computing and …, 2021 - Springer;… Learning model for classifying the energy consumption of a multi-… We use RP for transforming the energy consumption of the … The CNN is applied for classifying the images and to predict …;1.0;https://scholar.google.com/scholar?cites=4288256462678127680&as_sdt=5,33&sciodt=0,33&hl=en&num=20;4288256462678127680;;{};{};;;
4660;17;13;;Modelling of energy consumption in wheat production using neural networks: case study in Canterbury province, New Zealand;https://researcharchive.lincoln.ac.nz/handle/10182/4220;o3BgDI12cIgJ;M Safa, S Samarasinghe - 2010 - researcharchive.lincoln.ac.nz;… neural networks model to predict energy use in wheat production. The final model can predict energy consumption by … ), and energy inputs (N and P use, fungicide consumption, seed …;1.0;https://scholar.google.com/scholar?cites=9831488334719905955&as_sdt=5,33&sciodt=0,33&hl=en&num=20;9831488334719905955;7.0;https://scholar.google.com/scholar?cluster=9831488334719905955&hl=en&num=20&as_sdt=0,33&as_vis=1;9831488334719905955;PDF;lincoln.ac.nz;https://researcharchive.lincoln.ac.nz/bitstream/handle/10182/4220/modelling_energy.pdf?sequence=1&isAllowed=y
4661;17;14;;Electricity consumption forecasting using neural networks for low-carbon power systems planning;https://www.e3s-conferences.org/articles/e3sconf/abs/2022/18/e3sconf_icies2022_01069/e3sconf_icies2022_01069.html;BakKCc5QwEAJ;D Perez-Moscote, M Tyagunov - E3S Web of Conferences, 2022 - e3s-conferences.org;… model based on LSTM neural networks for short-term prediction of electricity consumption using a dataset that encompasses data on energy load and meteorological elements from …;;{};{};3.0;https://scholar.google.com/scholar?cluster=4665818059801012485&hl=en&num=20&as_sdt=0,33&as_vis=1;4665818059801012485;PDF;e3s-conferences.org;https://www.e3s-conferences.org/articles/e3sconf/pdf/2022/18/e3sconf_icies2022_01069.pdf
4662;17;15;;Energy prediction with physics-guided neural networks for high-power laser facility;https://www.spiedigitallibrary.org/conference-proceedings-of-spie/12169/12169BK/Energy-prediction-with-physics-guided-neural-networks-for-high-power/10.1117/12.2626970.short;yvZ2_M14RiwJ;L Zou, Y Geng, G Liu, L Liu, B Liu… - Eighth Symposium …, 2022 - spiedigitallibrary.org;… neural networks and the FrantzNodvik equations is proposed to predict the output energy of … non-analytical data-driven energy prediction method with artificial neural networks (ANNs). …;1.0;https://scholar.google.com/scholar?cites=3190370212137858762&as_sdt=5,33&sciodt=0,33&hl=en&num=20;3190370212137858762;3.0;https://scholar.google.com/scholar?cluster=3190370212137858762&hl=en&num=20&as_sdt=0,33&as_vis=1;3190370212137858762;;;
4663;17;16;;Study of Charge–Discharge Energy Prediction Using Neural Networks for Improving the Operational Economic Efficiency of Lithium-Ion Battery Aggregation;https://iopscience.iop.org/article/10.1149/MA2019-01/2/391/meta;HKvkbrjQEUgJ;M Arima, L Lin, M Fukui - Electrochemical Society Meeting …, 2019 - iopscience.iop.org;… In this case, more than 350 cycles data were required for good CDE prediction … to predict CDE by using neural networks instead of the K n estimating process. We used neural networks …;1.0;https://scholar.google.com/scholar?cites=5193161335887932188&as_sdt=5,33&sciodt=0,33&hl=en&num=20;5193161335887932188;2.0;https://scholar.google.com/scholar?cluster=5193161335887932188&hl=en&num=20&as_sdt=0,33&as_vis=1;5193161335887932188;;;
4664;17;17;;Artificial neural networks for temporal processing applied to prediction of electric energy in small hydroelectric power stations;https://ieeexplore.ieee.org/abstract/document/1556317/;QyfC0GnV49EJ;PCE Joaquim, JLG Rosa - … Conference on Neural Networks …, 2005 - ieeexplore.ieee.org;… a computational prediction of temporal series through Artificial Neural Networks (ANN) with … The connectionist prediction is applied to a Brazilian small hydroelectric power station, with …;1.0;https://scholar.google.com/scholar?cites=15124166624090924867&as_sdt=5,33&sciodt=0,33&hl=en&num=20;15124166624090924867;7.0;https://scholar.google.com/scholar?cluster=15124166624090924867&hl=en&num=20&as_sdt=0,33&as_vis=1;15124166624090924867;PDF;usp.br;http://www.icmc.usp.br/~joaoluis/ijcnn2005-paulo1186.pdf
4665;17;18;Pdf;Effect of input variables selection on energy demand prediction based on intelligent hybrid neural networks;https://www.researchgate.net/profile/Dr-Badar-Islam-2/publication/288229373_Effect_of_input_variables_selection_on_energy_demand_prediction_based_on_intelligent_hybrid_neural_networks/links/5914259c4585152e199b057f/Effect-of-input-variables-selection-on-energy-demand-prediction-based-on-intelligent-hybrid-neural-networks.pdf;Z7KG5YdhbeYJ;B Islam, Z Baharudin… - ARPN Journal of …, 2015 - researchgate.net;Numerous techniques have been applied by the researchers to predict the future electrical energy demand, which can be broadly categorized as parametric (statistical) and non-…;1.0;https://scholar.google.com/scholar?cites=16604034637484175975&as_sdt=5,33&sciodt=0,33&hl=en&num=20;16604034637484175975;5.0;https://scholar.google.com/scholar?cluster=16604034637484175975&hl=en&num=20&as_sdt=0,33&as_vis=1;16604034637484175975;PDF;researchgate.net;https://www.researchgate.net/profile/Dr-Badar-Islam-2/publication/288229373_Effect_of_input_variables_selection_on_energy_demand_prediction_based_on_intelligent_hybrid_neural_networks/links/5914259c4585152e199b057f/Effect-of-input-variables-selection-on-energy-demand-prediction-based-on-intelligent-hybrid-neural-networks.pdf
4666;17;19;;Time response prediction of Brazilian nuclear power plant temperature sensors using neural networks;https://inis.iaea.org/search/search.aspx?orig_q=RN:43046275;3E7dTN98OaQJ;RC Santos, IM Pereira - 2011 - inis.iaea.org;… This work combines the two methodologies, Plunge test and LCSR test, using Neural Networks. With the use of Neural Networks it will not be necessary to use the LCSR transformation …;1.0;https://scholar.google.com/scholar?cites=11833626794401812188&as_sdt=5,33&sciodt=0,33&hl=en&num=20;11833626794401812188;4.0;https://scholar.google.com/scholar?cluster=11833626794401812188&hl=en&num=20&as_sdt=0,33&as_vis=1;11833626794401812188;PDF;iaea.org;https://inis.iaea.org/collection/NCLCollectionStore/_Public/43/046/43046275.pdf
4667;17;20;;Prediction of possible failure mechanism in power plant components using neural networks and structural failure database;https://www.osti.gov/etdeweb/biblio/42567;LllfcK7f9_YJ;S Yoshimura, S Psomas, K Maile, AS Jovanovic… - 1994 - osti.gov;… components in power plants using the hierarchical (multilayer) neural networks. Using the … , the network is trained: either to predict possible failure mechanisms like creep-, overheating (…;1.0;https://scholar.google.com/scholar?cites=17795938392880404782&as_sdt=5,33&sciodt=0,33&hl=en&num=20;17795938392880404782;2.0;https://scholar.google.com/scholar?cluster=17795938392880404782&hl=en&num=20&as_sdt=0,33&as_vis=1;17795938392880404782;;;
4668;18;1;;Forecasting of electricity power consumption in AL-Qadisiya province by using time series models & Artificial neural networks models;http://www.qu.edu.iq/journalcm/index.php/journalcm/article/view/132;wK9aYe5j34MJ;MH AL-Sharoot, DA Saheb - Journal of Al-Qadisiyah for computer science …, 2014 - qu.edu.iq;… The aim of research is to build a forecasting model to the electricity power consumption in … Neural Networks (ANN) model . The results showed superiority of artificial neural networks by …;1.0;https://scholar.google.com/scholar?cites=9502423614261735360&as_sdt=5,33&sciodt=0,33&hl=en&num=20;9502423614261735360;4.0;https://scholar.google.com/scholar?cluster=9502423614261735360&hl=en&num=20&as_sdt=0,33&as_vis=1;9502423614261735360;PDF;qu.edu.iq;http://www.qu.edu.iq/journalcm/index.php/journalcm/article/download/132/115/
4669;18;2;;Convolutional Neural Networks for Predicting Energy Efficiency of Air Conditioning Systems;https://ieeexplore.ieee.org/abstract/document/9158125/;6kzOzTk8TlMJ;S Kittisarakul… - 2020 17th International …, 2020 - ieeexplore.ieee.org;… neural networks. As the COP can be calculated directly from the temperature difference and power consumption … -models to predict the temperature difference and power separately as …;;{};{};;{};{};;;
4670;18;3;;Predicting power consumption using artificial neural networks algorithms;http://openaccess.altinbas.edu.tr/xmlui/handle/20.500.12939/2512;JgOBc85A4wIJ;JT Mahmood - 2020 - openaccess.altinbas.edu.tr;… Today, electric energy has turned into … consumption of electrical energy, which encourages human life and builds work efficiency, are expanding each year. The artificial neural networks …;;{};{};;{};{};PDF;altinbas.edu.tr;http://openaccess.altinbas.edu.tr/xmlui/bitstream/handle/20.500.12939/2512/672333.pdf?sequence=1&isAllowed=y
4672;18;5;Pdf;Prediction of energy use in food retail stores using artificial neural networks;https://www.aivc.org/sites/default/files/airbase_10384.pdf#page=135;dliVmrbs9OsJ;SA Tassou, D Datta - Proceedings of the BEPAC and EPSRC Conference …, 1997 - aivc.org;… Neural Networks (ANNs) for the prediction and control of electrical energy consumption in … independent variables determining the accuracy of prediction are the day of the week and …;1.0;https://scholar.google.com/scholar?cites=17002474762252146806&as_sdt=5,33&sciodt=0,33&hl=en&num=20;17002474762252146806;;{};{};PDF;aivc.org;https://www.aivc.org/sites/default/files/airbase_10384.pdf#page=135
4675;18;8;;Keynote Speaker 1: Random Neural Networks Optimise QoS, Security and Energy Consumption;https://ieeexplore.ieee.org/abstract/document/9970552/;hwll9cyheDUJ;E GELENBE - 2022 15th International Conference on Security …, 2022 - ieeexplore.ieee.org;… Consumption Abstract: Random Neural Networks (RNNs) are recurrent network models … of Service (QoS), reducing energy consumption and mitigating security threats and attacks. Then …;;{};{};;{};{};;;
4676;18;9;;Fault Diagnosis and Consumption Prognosis in Electrical Power Systems Using Artificial Neural Networks;https://aece.ro/abstractplus.php?year=2001&number=2&article=11;mJ_u-ZTyJvUJ;SG PENTIUC, DM DANUBIANU - Advances in Electrical and Computer …, 2001 - aece.ro;… The supervising of the power network is achieved … power posts and the alarms during a fault in the power transport network. A prognosis with ANN of the horary city power consumption …;1.0;https://scholar.google.com/scholar?cites=17665073310069596056&as_sdt=5,33&sciodt=0,33&hl=en&num=20;17665073310069596056;;{};{};;;
4677;18;10;;Predicting magnetic field in proximity of power transmission lines using artificial neural networks;https://www.actapress.com/Abstract.aspx?paperId=20750;ybeaLoHjjk0J;MA Elhirbawy, AM Qabazard… - … on power and energy …, 2005 - actapress.com;… currents in the conductor systems of the power lines, and … seasonal Artificial neural networks, International Journal of Power and Energy Systems, 2003, 137- …;1.0;https://scholar.google.com/scholar?cites=5588654331585542089&as_sdt=5,33&sciodt=0,33&hl=en&num=20;5588654331585542089;3.0;https://scholar.google.com/scholar?cluster=5588654331585542089&hl=en&num=20&as_sdt=0,33&as_vis=1;5588654331585542089;;;
4678;18;11;Pdf;Estimated electric power consumption by means of artificial neural networks and autoregressive models with exogenous input methods;https://pdfs.semanticscholar.org/d380/23dba46af7d85fa70bbbe2d8f8ad6fd249ef.pdf;ZAGj0jgB5fkJ;JL Rojas-Rentería, R Luna-Rubio… - International …, 2013 - pdfs.semanticscholar.org;… to estimate electrical consumption in these … neural networks (ANN) and autoregressive models with exogenous input (ARX) models to calculate and to predict the electrical consumption …;2.0;https://scholar.google.com/scholar?cites=18006800028674490724&as_sdt=5,33&sciodt=0,33&hl=en&num=20;18006800028674490724;4.0;https://scholar.google.com/scholar?cluster=18006800028674490724&hl=en&num=20&as_sdt=0,33&as_vis=1;18006800028674490724;PDF;semanticscholar.org;https://pdfs.semanticscholar.org/d380/23dba46af7d85fa70bbbe2d8f8ad6fd249ef.pdf
4679;18;12;Pdf;About Designing an Intelligent System for Forecasting Electric Power Consumption Based on Artificial Neural Networks;https://ceur-ws.org/Vol-2843/paper024.pdf;82thIHXFpLIJ;Y Neudakhina, V Trofimov - CEUR Workshop Proceedings, 2021 - ceur-ws.org;… forecasting electric power consumption … consumption, and average monthly temperature as a meteorological variable. The intelligent system for forecasting total electricity consumption …;;{};{};4.0;https://scholar.google.com/scholar?cluster=12872630741776821235&hl=en&num=20&as_sdt=0,33&as_vis=1;12872630741776821235;PDF;ceur-ws.org;https://ceur-ws.org/Vol-2843/paper024.pdf
4680;18;13;Pdf;Training Neural Networks to Predict the Energy Efficiency of Screw Rotor Profiles;https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=3836&context=icec;2zOtHXeT1FgJ;S Patil - 2022 - docs.lib.purdue.edu;… The objective of this study is to train a NN to predict the energy … Hence this NN is tasked to predict the energy efficiency for … for which the NN needs to predict the energy efficiencies. …;;{};{};;{};{};PDF;purdue.edu;https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=3836&context=icec
